#,Date-Time (CEST),Temperature   (°C),RH   (%),Dew Point   (°C),Button Down,Host Connected,End of File
7619,09/03/2025 21:40:00,15.76,78.31,12.01,,
7620,09/03/2025 21:50:00,15.71,79.35,12.16,,
7621,09/03/2025 22:00:00,15.57,79.14,11.99,,
7622,09/03/2025 22:10:00,15.44,79.67,11.96,,
7623,09/03/2025 22:20:00,15.29,80.97,12.06,,
7624,09/03/2025 22:30:00,15.06,81.37,11.91,,
7625,09/03/2025 22:40:00,14.95,81.04,11.74,,
7626,09/03/2025 22:50:00,14.85,81.54,11.74,,
7627,09/03/2025 23:00:00,14.85,81.64,11.76,,
7628,09/03/2025 23:10:00,14.83,81.29,11.67,,
7629,09/03/2025 23:20:00,14.73,81.65,11.64,,
7630,09/03/2025 23:30:00,14.84,81.18,11.66,,
7631,09/03/2025 23:40:00,14.94,80.70,11.67,,
7632,09/03/2025 23:50:00,15.04,79.89,11.62,,
7633,09/04/2025 00:00:00,15.14,78.98,11.54,,
7634,09/04/2025 00:10:00,15.25,79.12,11.67,,
7635,09/04/2025 00:20:00,15.25,78.35,11.52,,
7636,09/04/2025 00:30:00,15.27,78.38,11.55,,
7637,09/04/2025 00:40:00,15.29,77.66,11.43,,
7638,09/04/2025 00:50:00,15.39,77.35,11.46,,
7639,09/04/2025 01:00:00,15.42,76.21,11.27,,
7640,09/04/2025 01:10:00,15.59,75.05,11.20,,
7641,09/04/2025 01:20:00,15.76,74.29,11.21,,
7642,09/04/2025 01:30:00,15.83,73.79,11.18,,
7643,09/04/2025 01:40:00,15.92,74.14,11.34,,
7644,09/04/2025 01:50:00,15.92,73.96,11.30,,
7645,09/04/2025 02:00:00,15.95,74.21,11.38,,
7646,09/04/2025 02:10:00,16.04,73.86,11.40,,
7647,09/04/2025 02:20:00,16.03,73.42,11.30,,
7648,09/04/2025 02:30:00,16.16,73.74,11.49,,
7649,09/04/2025 02:40:00,16.17,73.85,11.52,,
7650,09/04/2025 02:50:00,16.28,73.92,11.64,,
7651,09/04/2025 03:00:00,16.28,74.19,11.69,,
7652,09/04/2025 03:10:00,16.13,75.27,11.77,,
7653,09/04/2025 03:20:00,16.01,75.84,11.77,,
7654,09/04/2025 03:30:00,15.84,75.91,11.61,,
7655,09/04/2025 03:40:00,15.74,76.39,11.62,,
7656,09/04/2025 03:50:00,15.80,76.44,11.68,,
7657,09/04/2025 04:00:00,15.83,76.10,11.64,,
7658,09/04/2025 04:10:00,16.04,75.61,11.75,,
7659,09/04/2025 04:20:00,16.34,74.43,11.80,,
7660,09/04/2025 04:30:00,16.71,73.51,11.97,,
7661,09/04/2025 04:40:00,16.90,73.19,12.09,,
7662,09/04/2025 04:50:00,17.03,73.03,12.18,,
7663,09/04/2025 05:00:00,16.84,73.28,12.04,,
7664,09/04/2025 05:10:00,16.50,74.15,11.90,,
7665,09/04/2025 05:20:00,16.28,75.08,11.87,,
7666,09/04/2025 05:30:00,16.17,75.24,11.80,,
7667,09/04/2025 05:40:00,16.12,75.62,11.83,,
7668,09/04/2025 05:50:00,16.00,75.49,11.69,,
7669,09/04/2025 06:00:00,16.08,75.32,11.73,,
7670,09/04/2025 06:10:00,16.08,74.91,11.65,,
7671,09/04/2025 06:20:00,16.18,74.25,11.61,,
7672,09/04/2025 06:30:00,16.14,74.93,11.71,,
7673,09/04/2025 06:40:00,16.07,74.70,11.60,,
7674,09/04/2025 06:50:00,15.98,75.39,11.64,,
7675,09/04/2025 07:00:00,15.92,76.23,11.76,,
7676,09/04/2025 07:10:00,15.90,75.74,11.64,,
7677,09/04/2025 07:20:00,16.00,76.29,11.84,,
7678,09/04/2025 07:30:00,16.33,75.96,12.10,,
7679,09/04/2025 07:40:00,16.63,74.87,12.17,,
7680,09/04/2025 07:50:00,16.94,74.48,12.39,,
7681,09/04/2025 08:00:00,17.25,76.77,13.16,,
7682,09/04/2025 08:10:00,17.67,72.58,12.70,,
7683,09/04/2025 08:20:00,18.05,74.04,13.37,,
7684,09/04/2025 08:30:00,18.29,75.51,13.91,,
7685,09/04/2025 08:40:00,18.91,71.79,13.72,,
7686,09/04/2025 08:50:00,19.69,70.82,14.26,,
7687,09/04/2025 09:00:00,20.28,71.17,14.91,,
7688,09/04/2025 09:10:00,20.63,68.72,14.70,,
7689,09/04/2025 09:20:00,20.62,70.15,15.01,,
7690,09/04/2025 09:30:00,20.73,69.87,15.05,,
7691,09/04/2025 09:40:00,20.91,71.33,15.55,,
7692,09/04/2025 09:50:00,21.50,66.52,15.02,,
7693,09/04/2025 10:00:00,22.26,67.18,15.90,,
7694,09/04/2025 10:10:00,23.12,63.26,15.78,,
7695,09/04/2025 10:20:00,23.83,62.19,16.18,,
7696,09/04/2025 10:30:00,23.59,61.14,15.69,,
7697,09/04/2025 10:40:00,23.68,60.06,15.49,,
7698,09/04/2025 10:50:00,23.95,60.35,15.82,,
7699,09/04/2025 11:00:00,23.94,57.31,15.00,,
7700,09/04/2025 11:10:00,23.73,59.65,15.43,,
7701,09/04/2025 11:20:00,23.79,60.88,15.80,,
7702,09/04/2025 11:30:00,24.30,55.40,14.81,,
7703,09/04/2025 11:40:00,24.70,56.37,15.45,,
7704,09/04/2025 11:50:00,25.39,53.71,15.35,,
7705,09/04/2025 12:00:00,25.59,54.44,15.74,,
7706,09/04/2025 12:10:00,25.72,51.72,15.06,,
7707,09/04/2025 12:20:00,25.69,53.00,15.42,,
7708,09/04/2025 12:30:00,25.88,50.79,14.92,,
7709,09/04/2025 12:40:00,26.06,50.57,15.02,,
7710,09/04/2025 12:50:00,26.30,50.90,15.34,,
7711,09/04/2025 13:00:00,26.62,49.08,15.07,,
7712,09/04/2025 13:10:00,26.57,51.86,15.89,,
7713,09/04/2025 13:20:00,26.78,47.67,14.76,,
7714,09/04/2025 13:30:00,26.47,50.14,15.27,,
7715,09/04/2025 13:40:00,25.87,52.68,15.48,,
7716,09/04/2025 13:50:00,25.67,48.37,13.98,,
7717,09/04/2025 14:00:00,25.60,50.09,14.45,,
7718,09/04/2025 14:10:00,25.59,51.38,14.84,,
7719,09/04/2025 14:20:00,25.57,46.84,13.39,,
7720,09/04/2025 14:30:00,25.31,48.26,13.61,,
7721,09/04/2025 14:40:00,25.21,51.68,14.58,,
7722,09/04/2025 14:50:00,25.32,53.14,15.11,,
7723,09/04/2025 15:00:00,25.28,50.42,14.26,,
7724,09/04/2025 15:10:00,25.25,49.73,14.02,,
7725,09/04/2025 15:20:00,25.23,49.72,14.00,,
7726,09/04/2025 15:30:00,24.99,48.11,13.27,,
7727,09/04/2025 15:40:00,24.79,48.26,13.14,,
7728,09/04/2025 15:50:00,24.62,55.26,15.07,,
7729,09/04/2025 16:00:00,24.59,52.53,14.26,,
7730,09/04/2025 16:10:00,24.49,55.37,14.99,,
7731,09/04/2025 16:20:00,24.39,51.70,13.82,,
7732,09/04/2025 16:30:00,24.33,55.67,14.92,,
7733,09/04/2025 16:40:00,24.28,56.99,15.24,,
7734,09/04/2025 16:50:00,24.23,53.68,14.26,,
7735,09/04/2025 17:00:00,24.16,57.41,15.24,,
7736,09/04/2025 17:10:00,24.04,55.47,14.60,,
7737,09/04/2025 17:20:00,23.85,60.07,15.66,,
7738,09/04/2025 17:30:00,23.55,55.26,14.08,,
7739,09/04/2025 17:40:00,23.28,59.17,14.89,,
7740,09/04/2025 17:50:00,22.90,62.61,15.40,,
7741,09/04/2025 18:00:00,22.50,65.80,15.80,,
7742,09/04/2025 18:10:00,22.03,64.95,15.15,,
7743,09/04/2025 18:20:00,21.43,63.08,14.13,,
7744,09/04/2025 18:30:00,21.01,64.88,14.17,,
7745,09/04/2025 18:40:00,20.59,66.04,14.04,,
7746,09/04/2025 18:50:00,20.44,64.01,13.42,,
7747,09/04/2025 19:00:00,20.28,67.23,14.02,,
7748,09/04/2025 19:10:00,20.16,68.08,14.11,,
7749,09/04/2025 19:20:00,19.97,71.29,14.63,,
7750,09/04/2025 19:30:00,19.83,70.65,14.36,,
7751,09/04/2025 19:40:00,19.63,70.49,14.14,,
7752,09/04/2025 19:50:00,19.38,69.11,13.59,,
7753,09/04/2025 20:00:00,19.15,71.30,13.85,,
7754,09/04/2025 20:10:00,18.89,69.70,13.26,,
7755,09/04/2025 20:20:00,18.69,70.00,13.13,,
7756,09/04/2025 20:30:00,18.49,73.82,13.75,,
7757,09/04/2025 20:40:00,18.30,73.64,13.53,,
7758,09/04/2025 20:50:00,18.03,74.10,13.36,,
7759,09/04/2025 21:00:00,17.84,73.03,12.96,,
7760,09/04/2025 21:10:00,17.75,73.21,12.91,,
7761,09/04/2025 21:20:00,17.68,73.02,12.81,,
7762,09/04/2025 21:30:00,17.70,74.11,13.05,,
7763,09/04/2025 21:40:00,17.68,76.42,13.50,,
7764,09/04/2025 21:50:00,17.60,74.63,13.06,,
7765,09/04/2025 22:00:00,17.58,75.28,13.17,,
7766,09/04/2025 22:10:00,17.63,76.79,13.53,,
7767,09/04/2025 22:20:00,17.56,77.22,13.55,,
7768,09/04/2025 22:30:00,17.53,78.02,13.68,,
7769,09/04/2025 22:40:00,17.49,78.65,13.76,,
7770,09/04/2025 22:50:00,17.45,79.54,13.89,,
7771,09/04/2025 23:00:00,17.43,79.95,13.95,,
7772,09/04/2025 23:10:00,17.36,81.45,14.17,,
7773,09/04/2025 23:20:00,17.34,80.78,14.02,,
7774,09/04/2025 23:30:00,17.38,81.69,14.24,,
7775,09/04/2025 23:40:00,17.29,82.24,14.25,,
7776,09/04/2025 23:50:00,17.07,84.71,14.50,,
7777,09/05/2025 00:00:00,16.82,86.09,14.50,,
7778,09/05/2025 00:10:00,16.71,87.15,14.58,,
7779,09/05/2025 00:20:00,16.60,88.27,14.67,,
7780,09/05/2025 00:30:00,16.58,89.01,14.78,,
7781,09/05/2025 00:40:00,16.50,89.02,14.71,,
7782,09/05/2025 00:50:00,16.45,89.32,14.71,,
7783,09/05/2025 01:00:00,16.39,89.51,14.67,,
7784,09/05/2025 01:10:00,16.30,89.38,14.57,,
7785,09/05/2025 01:20:00,16.19,89.47,14.48,,
7786,09/05/2025 01:30:00,16.15,89.61,14.46,,
7787,09/05/2025 01:40:00,16.01,89.65,14.33,,
7788,09/05/2025 01:50:00,15.93,89.79,14.28,,
7789,09/05/2025 02:00:00,15.92,90.05,14.31,,
7790,09/05/2025 02:10:00,15.87,90.12,14.27,,
7791,09/05/2025 02:20:00,15.82,90.11,14.22,,
7792,09/05/2025 02:30:00,15.81,90.32,14.24,,
7793,09/05/2025 02:40:00,15.74,90.43,14.20,,
7794,09/05/2025 02:50:00,15.72,90.51,14.19,,
7795,09/05/2025 03:00:00,15.71,90.61,14.20,,
7796,09/05/2025 03:10:00,15.67,90.69,14.17,,
7797,09/05/2025 03:20:00,15.69,90.76,14.20,,
7798,09/05/2025 03:30:00,15.65,90.73,14.15,,
7799,09/05/2025 03:40:00,15.61,90.86,14.14,,
7800,09/05/2025 03:50:00,15.65,90.93,14.19,,
7801,09/05/2025 04:00:00,15.67,91.05,14.23,,
7802,09/05/2025 04:10:00,15.63,91.04,14.20,,
7803,09/05/2025 04:20:00,15.59,90.98,14.14,,
7804,09/05/2025 04:30:00,15.56,91.09,14.13,,
7805,09/05/2025 04:40:00,15.55,91.00,14.10,,
7806,09/05/2025 04:50:00,15.45,90.98,14.01,,
7807,09/05/2025 05:00:00,15.42,91.06,13.99,,
7808,09/05/2025 05:10:00,15.39,91.09,13.96,,
7809,09/05/2025 05:20:00,15.36,91.02,13.92,,
7810,09/05/2025 05:30:00,15.27,91.07,13.84,,
7811,09/05/2025 05:40:00,15.22,91.07,13.79,,
7812,09/05/2025 05:50:00,15.07,90.84,13.60,,
7813,09/05/2025 06:00:00,14.98,90.81,13.51,,
7814,09/05/2025 06:10:00,14.86,90.81,13.39,,
7815,09/05/2025 06:20:00,14.84,90.99,13.40,,
7816,09/05/2025 06:30:00,14.81,91.14,13.39,,
7817,09/05/2025 06:40:00,14.79,91.23,13.39,,
7818,09/05/2025 06:50:00,14.79,91.38,13.41,,
7819,09/05/2025 07:00:00,14.86,91.50,13.51,,
7820,09/05/2025 07:10:00,14.91,91.53,13.56,,
7821,09/05/2025 07:20:00,14.85,91.49,13.50,,
7822,09/05/2025 07:30:00,14.79,91.44,13.42,,
7823,09/05/2025 07:40:00,14.81,91.54,13.46,,
7824,09/05/2025 07:50:00,14.91,91.71,13.59,,
7825,09/05/2025 08:00:00,14.96,91.75,13.65,,
7826,09/05/2025 08:10:00,15.03,91.83,13.73,,
7827,09/05/2025 08:20:00,15.04,91.85,13.75,,
7828,09/05/2025 08:30:00,15.11,91.99,13.83,,
7829,09/05/2025 08:40:00,15.28,92.15,14.03,,
7830,09/05/2025 08:50:00,15.46,92.10,14.20,,
7831,09/05/2025 09:00:00,15.36,91.83,14.05,,
7832,09/05/2025 09:10:00,15.22,91.63,13.88,,
7833,09/05/2025 09:20:00,15.11,91.57,13.76,,
7834,09/05/2025 09:30:00,15.00,91.39,13.63,,
7835,09/05/2025 09:40:00,14.91,91.31,13.52,,
7836,09/05/2025 09:50:00,14.94,91.53,13.59,,
7837,09/05/2025 10:00:00,15.13,91.91,13.84,,
7838,09/05/2025 10:10:00,15.37,92.00,14.09,,
7839,09/05/2025 10:20:00,15.55,92.02,14.28,,
7840,09/05/2025 10:30:00,15.67,91.92,14.38,,
7841,09/05/2025 10:40:00,15.60,91.18,14.19,,
7842,09/05/2025 10:50:00,15.72,90.66,14.22,,
7843,09/05/2025 11:00:00,16.24,90.35,14.67,,
7844,09/05/2025 11:10:00,16.40,85.87,14.04,,
7845,09/05/2025 11:20:00,16.28,86.26,14.00,,
7846,09/05/2025 11:30:00,16.21,87.42,14.14,,
7847,09/05/2025 11:40:00,16.17,86.24,13.89,,
7848,09/05/2025 11:50:00,16.29,86.40,14.03,,
7849,09/05/2025 12:00:00,16.46,88.59,14.59,,
7850,09/05/2025 12:10:00,16.62,86.10,14.31,,
7851,09/05/2025 12:20:00,17.26,85.67,14.86,,
7852,09/05/2025 12:30:00,18.11,80.75,14.77,,
7853,09/05/2025 12:40:00,18.54,81.12,15.26,,
7854,09/05/2025 12:50:00,18.86,77.01,14.77,,
7855,09/05/2025 13:00:00,18.95,78.18,15.08,,
7856,09/05/2025 13:10:00,19.18,75.36,14.74,,
7857,09/05/2025 13:20:00,18.80,78.62,15.02,,
7858,09/05/2025 13:30:00,18.39,77.86,14.48,,
7859,09/05/2025 13:40:00,18.12,79.25,14.49,,
7860,09/05/2025 13:50:00,18.07,80.32,14.65,,
7861,09/05/2025 14:00:00,17.75,80.94,14.45,,
7862,09/05/2025 14:10:00,17.40,81.18,14.16,,
7863,09/05/2025 14:20:00,16.95,82.54,13.98,,
7864,09/05/2025 14:30:00,16.59,84.16,13.92,,
7865,09/05/2025 14:40:00,16.28,83.94,13.58,,
7866,09/05/2025 14:50:00,16.18,85.87,13.83,,
7867,09/05/2025 15:00:00,16.08,85.70,13.71,,
7868,09/05/2025 15:10:00,15.96,85.71,13.58,,
7869,09/05/2025 15:20:00,15.93,86.41,13.69,,
7870,09/05/2025 15:30:00,15.88,87.64,13.85,,
7871,09/05/2025 15:40:00,15.85,88.38,13.95,,
7872,09/05/2025 15:50:00,16.01,88.19,14.08,,
7873,09/05/2025 16:00:00,16.14,87.07,14.00,,
7874,09/05/2025 16:10:00,16.24,86.85,14.06,,
7875,09/05/2025 16:20:00,16.28,87.22,14.17,,
7876,09/05/2025 16:30:00,16.43,88.64,14.57,,
7877,09/05/2025 16:40:00,16.86,84.54,14.25,,
7878,09/05/2025 16:50:00,17.08,84.36,14.44,,
7879,09/05/2025 17:00:00,17.17,81.55,14.00,,
7880,09/05/2025 17:10:00,17.18,84.38,14.54,,
7881,09/05/2025 17:20:00,17.22,83.76,14.47,,
7882,09/05/2025 17:30:00,17.28,85.01,14.75,,
7883,09/05/2025 17:40:00,17.23,84.16,14.55,,
7884,09/05/2025 17:50:00,17.05,83.45,14.24,,
7885,09/05/2025 18:00:00,16.85,83.41,14.04,,
7886,09/05/2025 18:10:00,16.76,85.87,14.40,,
7887,09/05/2025 18:20:00,16.65,84.84,14.11,,
7888,09/05/2025 18:30:00,16.52,84.47,13.92,,
7889,09/05/2025 18:40:00,16.39,85.01,13.88,,
7890,09/05/2025 18:50:00,16.26,85.94,13.92,,
7891,09/05/2025 19:00:00,16.10,86.60,13.88,,
7892,09/05/2025 19:10:00,16.00,87.08,13.87,,
7893,09/05/2025 19:20:00,15.85,87.16,13.74,,
7894,09/05/2025 19:30:00,15.68,87.63,13.65,,
7895,09/05/2025 19:40:00,15.47,87.77,13.47,,
7896,09/05/2025 19:50:00,15.29,87.53,13.25,,
7897,09/05/2025 20:00:00,15.07,87.32,12.99,,
7898,09/05/2025 20:10:00,14.77,87.11,12.66,,
7899,09/05/2025 20:20:00,14.50,87.33,12.43,,
7900,09/05/2025 20:30:00,14.24,87.53,12.22,,
7901,09/05/2025 20:40:00,14.03,87.64,12.02,,
7902,09/05/2025 20:50:00,13.82,87.78,11.85,,
7903,09/05/2025 21:00:00,13.68,88.21,11.78,,
7904,09/05/2025 21:10:00,13.59,88.43,11.73,,
7905,09/05/2025 21:20:00,13.46,88.12,11.55,,
7906,09/05/2025 21:30:00,13.39,88.08,11.47,,
7907,09/05/2025 21:40:00,13.27,87.90,11.33,,
7908,09/05/2025 21:50:00,13.17,87.99,11.24,,
7909,09/05/2025 22:00:00,13.17,88.84,11.38,,
7910,09/05/2025 22:10:00,13.16,89.34,11.46,,
7911,09/05/2025 22:20:00,13.10,89.29,11.39,,
7912,09/05/2025 22:30:00,13.11,89.09,11.37,,
7913,09/05/2025 22:40:00,13.07,88.96,11.31,,
7914,09/05/2025 22:50:00,13.03,88.64,11.21,,
7915,09/05/2025 23:00:00,12.97,88.23,11.09,,
7916,09/05/2025 23:10:00,12.94,87.98,11.01,,
7917,09/05/2025 23:20:00,12.92,87.63,10.93,,
7918,09/05/2025 23:30:00,12.88,88.15,10.98,,
7919,09/05/2025 23:40:00,12.85,87.82,10.89,,
7920,09/05/2025 23:50:00,12.81,87.94,10.88,,
7921,09/06/2025 00:00:00,12.77,87.90,10.83,,
7922,09/06/2025 00:10:00,12.72,88.04,10.80,,
7923,09/06/2025 00:20:00,12.70,88.15,10.80,,
7924,09/06/2025 00:30:00,12.67,88.02,10.76,,
7925,09/06/2025 00:40:00,12.63,88.16,10.74,,
7926,09/06/2025 00:50:00,12.61,87.81,10.66,,
7927,09/06/2025 01:00:00,12.50,88.18,10.61,,
7928,09/06/2025 01:10:00,12.44,88.18,10.55,,
7929,09/06/2025 01:20:00,12.27,87.91,10.34,,
7930,09/06/2025 01:30:00,12.16,87.91,10.23,,
7931,09/06/2025 01:40:00,12.00,87.62,10.02,,
7932,09/06/2025 01:50:00,11.85,87.70,9.89,,
7933,09/06/2025 02:00:00,11.68,88.07,9.78,,
7934,09/06/2025 02:10:00,11.48,88.16,9.60,,
7935,09/06/2025 02:20:00,11.37,88.19,9.49,,
7936,09/06/2025 02:30:00,11.22,88.42,9.38,,
7937,09/06/2025 02:40:00,11.08,88.59,9.28,,
7938,09/06/2025 02:50:00,10.90,88.75,9.13,,
7939,09/06/2025 03:00:00,10.80,88.87,9.05,,
7940,09/06/2025 03:10:00,10.70,89.31,9.03,,
7941,09/06/2025 03:20:00,10.65,89.36,8.98,,
7942,09/06/2025 03:30:00,10.56,89.62,8.94,,
7943,09/06/2025 03:40:00,10.48,89.81,8.88,,
7944,09/06/2025 03:50:00,10.45,89.91,8.88,,
7945,09/06/2025 04:00:00,10.35,89.92,8.78,,
7946,09/06/2025 04:10:00,10.33,90.11,8.79,,
7947,09/06/2025 04:20:00,10.29,90.37,8.80,,
7948,09/06/2025 04:30:00,10.25,90.42,8.76,,
7949,09/06/2025 04:40:00,10.18,90.37,8.68,,
7950,09/06/2025 04:50:00,10.11,90.49,8.64,,
7951,09/06/2025 05:00:00,10.00,90.47,8.53,,
7952,09/06/2025 05:10:00,9.97,90.61,8.52,,
7953,09/06/2025 05:20:00,9.91,90.74,8.48,,
7954,09/06/2025 05:30:00,9.89,90.85,8.47,,
7955,09/06/2025 05:40:00,9.84,91.00,8.45,,
7956,09/06/2025 05:50:00,9.77,91.00,8.38,,
7957,09/06/2025 06:00:00,9.68,90.88,8.27,,
7958,09/06/2025 06:10:00,9.59,91.03,8.20,,
7959,09/06/2025 06:20:00,9.52,91.04,8.14,,
7960,09/06/2025 06:30:00,9.53,91.42,8.21,,
7961,09/06/2025 06:40:00,9.61,91.67,8.33,,
7962,09/06/2025 06:50:00,9.57,91.64,8.29,,
7963,09/06/2025 07:00:00,9.52,91.54,8.22,,
7964,09/06/2025 07:10:00,9.50,91.73,8.23,,
7965,09/06/2025 07:20:00,9.51,91.84,8.26,,
7966,09/06/2025 07:30:00,9.56,91.96,8.33,,
7967,09/06/2025 07:40:00,9.69,92.21,8.50,,
7968,09/06/2025 07:50:00,9.81,92.32,8.64,,
7969,09/06/2025 08:00:00,9.93,92.43,8.77,,
7970,09/06/2025 08:10:00,10.09,92.58,8.95,,
7971,09/06/2025 08:20:00,10.31,92.77,9.21,,
7972,09/06/2025 08:30:00,10.78,93.04,9.71,,
7973,09/06/2025 08:40:00,11.16,93.09,10.10,,
7974,09/06/2025 08:50:00,11.47,93.10,10.41,,
7975,09/06/2025 09:00:00,12.10,93.29,11.06,,
7976,09/06/2025 09:10:00,12.87,93.10,11.79,,
7977,09/06/2025 09:20:00,13.99,87.11,11.90,,
7978,09/06/2025 09:30:00,15.33,82.75,12.43,,
7979,09/06/2025 09:40:00,16.33,77.71,12.45,,
7980,09/06/2025 09:50:00,16.99,72.47,12.02,,
7981,09/06/2025 10:00:00,17.44,71.68,12.29,,
7982,09/06/2025 10:10:00,17.82,68.90,12.06,,
7983,09/06/2025 10:20:00,17.95,70.36,12.50,,
7984,09/06/2025 10:30:00,18.20,70.29,12.72,,
7985,09/06/2025 10:40:00,18.68,69.71,13.05,,
7986,09/06/2025 10:50:00,18.86,67.80,12.80,,
7987,09/06/2025 11:00:00,19.25,68.64,13.36,,
7988,09/06/2025 11:10:00,19.66,66.22,13.20,,
7989,09/06/2025 11:20:00,19.94,65.55,13.31,,
7990,09/06/2025 11:30:00,19.54,63.28,12.39,,
7991,09/06/2025 11:40:00,19.43,69.13,13.65,,
7992,09/06/2025 11:50:00,19.46,63.46,12.37,,
7993,09/06/2025 12:00:00,19.43,62.94,12.21,,
7994,09/06/2025 12:10:00,19.13,66.30,12.72,,
7995,09/06/2025 12:20:00,19.77,64.84,12.99,,
7996,09/06/2025 12:30:00,20.53,63.90,13.48,,
7997,09/06/2025 12:40:00,21.05,63.32,13.83,,
7998,09/06/2025 12:50:00,21.01,60.99,13.22,,
7999,09/06/2025 13:00:00,20.73,55.49,11.52,,
8000,09/06/2025 13:10:00,20.72,61.65,13.11,,
8001,09/06/2025 13:20:00,20.73,58.68,12.36,,
8002,09/06/2025 13:30:00,20.06,61.15,12.37,,
8003,09/06/2025 13:40:00,19.45,61.75,11.94,,
8004,09/06/2025 13:50:00,19.56,63.16,12.38,,
8005,09/06/2025 14:00:00,19.30,65.49,12.69,,
8006,09/06/2025 14:10:00,18.86,64.44,12.03,,
8007,09/06/2025 14:20:00,18.66,64.96,11.96,,
8008,09/06/2025 14:30:00,18.87,56.14,9.96,,
8009,09/06/2025 14:40:00,19.15,56.33,10.27,,
8010,09/06/2025 14:50:00,19.01,63.38,11.92,,
8011,09/06/2025 15:00:00,18.94,62.28,11.58,,
8012,09/06/2025 15:10:00,19.21,62.13,11.80,,
8013,09/06/2025 15:20:00,19.50,53.23,9.75,,
8014,09/06/2025 15:30:00,19.42,60.50,11.60,,
8015,09/06/2025 15:40:00,19.18,65.68,12.62,,
8016,09/06/2025 15:50:00,18.97,66.02,12.50,,
8017,09/06/2025 16:00:00,18.59,66.71,12.30,,
8018,09/06/2025 16:10:00,18.32,70.78,12.94,,
8019,09/06/2025 16:20:00,18.62,64.22,11.74,,
8020,09/06/2025 16:30:00,19.06,58.67,10.79,,
8021,09/06/2025 16:40:00,19.26,57.12,10.58,,
8022,09/06/2025 16:50:00,19.40,63.14,12.23,,
8023,09/06/2025 17:00:00,19.42,55.22,10.22,,
8024,09/06/2025 17:10:00,19.26,55.76,10.22,,
8025,09/06/2025 17:20:00,19.03,61.54,11.49,,
8026,09/06/2025 17:30:00,18.97,58.07,10.56,,
8027,09/06/2025 17:40:00,19.01,57.28,10.39,,
8028,09/06/2025 17:50:00,18.97,57.18,10.33,,
8029,09/06/2025 18:00:00,18.97,57.21,10.34,,
8030,09/06/2025 18:10:00,18.85,64.12,11.94,,
8031,09/06/2025 18:20:00,18.49,65.84,12.00,,
8032,09/06/2025 18:30:00,18.14,61.34,10.60,,
8033,09/06/2025 18:40:00,17.84,67.65,11.80,,
8034,09/06/2025 18:50:00,17.61,68.49,11.76,,
8035,09/06/2025 19:00:00,17.33,69.18,11.64,,
8036,09/06/2025 19:10:00,16.92,71.27,11.70,,
8037,09/06/2025 19:20:00,16.47,69.97,10.99,,
8038,09/06/2025 19:30:00,16.05,73.47,11.33,,
8039,09/06/2025 19:40:00,15.57,75.53,11.28,,
8040,09/06/2025 19:50:00,15.18,77.38,11.27,,
8041,09/06/2025 20:00:00,14.79,78.94,11.18,,
8042,09/06/2025 20:10:00,14.36,79.58,10.89,,
8043,09/06/2025 20:20:00,13.94,79.59,10.48,,
8044,09/06/2025 20:30:00,13.76,80.65,10.51,,
8045,09/06/2025 20:40:00,13.46,81.49,10.37,,
8046,09/06/2025 20:50:00,13.38,80.30,10.07,,
8047,09/06/2025 21:00:00,13.29,80.91,10.09,,
8048,09/06/2025 21:10:00,13.20,81.60,10.14,,
8049,09/06/2025 21:20:00,13.24,79.69,9.82,,
8050,09/06/2025 21:30:00,13.24,79.32,9.75,,
8051,09/06/2025 21:40:00,13.29,78.29,9.60,,
8052,09/06/2025 21:50:00,13.50,76.41,9.45,,
8053,09/06/2025 22:00:00,13.90,74.59,9.47,,
8054,09/06/2025 22:10:00,14.20,73.49,9.54,,
8055,09/06/2025 22:20:00,14.34,73.28,9.63,,
8056,09/06/2025 22:30:00,14.41,72.64,9.58,,
8057,09/06/2025 22:40:00,14.29,73.07,9.55,,
8058,09/06/2025 22:50:00,14.23,73.46,9.57,,
8059,09/06/2025 23:00:00,14.14,73.35,9.46,,
8060,09/06/2025 23:10:00,14.17,73.16,9.44,,
8061,09/06/2025 23:20:00,14.13,73.52,9.49,,
8062,09/06/2025 23:30:00,13.88,75.37,9.61,,
8063,09/06/2025 23:40:00,13.41,76.95,9.47,,
8064,09/06/2025 23:50:00,13.25,77.82,9.48,,
8065,09/07/2025 00:00:00,13.08,78.03,9.35,,
8066,09/07/2025 00:10:00,13.02,78.70,9.42,,
8067,09/07/2025 00:20:00,13.05,78.69,9.45,,
8068,09/07/2025 00:30:00,12.94,79.21,9.44,,
8069,09/07/2025 00:40:00,12.87,79.63,9.45,,
8070,09/07/2025 00:50:00,12.61,81.07,9.46,,
8071,09/07/2025 01:00:00,12.34,81.38,9.26,,
8072,09/07/2025 01:10:00,12.20,82.62,9.35,,
8073,09/07/2025 01:20:00,11.86,83.65,9.19,,
8074,09/07/2025 01:30:00,11.60,84.46,9.08,,
8075,09/07/2025 01:40:00,11.51,84.61,9.02,,
8076,09/07/2025 01:50:00,11.41,85.09,9.00,,
8077,09/07/2025 02:00:00,11.43,85.12,9.03,,
8078,09/07/2025 02:10:00,11.42,85.21,9.04,,
8079,09/07/2025 02:20:00,11.38,85.62,9.07,,
8080,09/07/2025 02:30:00,11.27,86.08,9.04,,
8081,09/07/2025 02:40:00,11.09,86.78,8.98,,
8082,09/07/2025 02:50:00,11.03,87.23,9.00,,
